State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Nevada,2018,201801,Store and forward,All,0.00,DS,Unusable
Nevada,2018,201802,Live audio/video,All,2321.00,3.4,Unusable
Nevada,2018,201802,Other telehealth,All,0.00,0,Unusable
Nevada,2018,201802,Remote patient monitoring,All,26.00,0,Unusable
Nevada,2018,201802,Store and forward,All,0.00,0,Unusable
Nevada,2018,201803,Live audio/video,All,2632.00,3.8,Unusable
Nevada,2018,201803,Other telehealth,All,0.00,0,Unusable
Nevada,2018,201803,Remote patient monitoring,All,21.00,0,Unusable
Nevada,2018,201803,Store and forward,All,0.00,0,Unusable
Nevada,2018,201804,Live audio/video,All,2837.00,4.1,Unusable
Nevada,2018,201804,Other telehealth,All,0.00,0,Unusable
Nevada,2018,201804,Remote patient monitoring,All,28.00,0,Unusable
Nevada,2018,201804,Store and forward,All,0.00,DS,Unusable
Nevada,2018,201805,Live audio/video,All,3016.00,4.3,
Nevada,2018,201805,Other telehealth,All,0.00,0,
Nevada,2018,201805,Remote patient monitoring,All,21.00,0,
Nevada,2018,201805,Store and forward,All,0.00,0,
Nevada,2018,201806,Live audio/video,All,3016.00,4.4,Unusable
Nevada,2018,201806,Other telehealth,All,0.00,0,Unusable
Nevada,2018,201806,Remote patient monitoring,All,45.00,0,Unusable
Nevada,2018,201806,Store and forward,All,0.00,0,Unusable
Nevada,2018,201807,Live audio/video,All,3080.00,4.4,Unusable
Nevada,2018,201807,Other telehealth,All,0.00,0,Unusable
Nevada,2018,201807,Remote patient monitoring,All,64.00,0,Unusable
Nevada,2018,201807,Store and forward,All,0.00,DS,Unusable
Nevada,2018,201808,Live audio/video,All,3086.00,4.4,
Nevada,2018,201808,Other telehealth,All,0.00,0,
Nevada,2018,201808,Remote patient monitoring,All,72.00,0,
Nevada,2018,201808,Store and forward,All,0.00,0,
Nevada,2018,201809,Live audio/video,All,2854.00,4.1,
Nevada,2018,201809,Other telehealth,All,0.00,0,
Nevada,2018,201809,Remote patient monitoring,All,61.00,0,
Nevada,2018,201809,Store and forward,All,0.00,0,
Nevada,2018,201810,Live audio/video,All,3326.00,4.8,
Nevada,2018,201810,Other telehealth,All,0.00,0,
Nevada,2018,201810,Remote patient monitoring,All,67.00,0,
Nevada,2018,201810,Store and forward,All,0.00,0,
Nevada,2018,201811,Live audio/video,All,3431.00,5,
Nevada,2018,201811,Other telehealth,All,0.00,0,
Nevada,2018,201811,Remote patient monitoring,All,56.00,0,
Nevada,2018,201811,Store and forward,All,0.00,0,
Nevada,2018,201812,Live audio/video,All,3448.00,5,
Nevada,2018,201812,Other telehealth,All,0.00,DS,
Nevada,2018,201812,Remote patient monitoring,All,68.00,0,
Nevada,2018,201812,Store and forward,All,0.00,0,
Nevada,2019,201901,Live audio/video,All,2497.00,3.6,
Nevada,2019,201901,Other telehealth,All,0.00,DS,
Nevada,2019,201901,Remote patient monitoring,All,74.00,0,
Nevada,2019,201901,Store and forward,All,0.00,0,
Nevada,2019,201902,Live audio/video,All,1363.00,2,
Nevada,2019,201902,Other telehealth,All,0.00,0,
Nevada,2019,201902,Remote patient monitoring,All,88.00,0,
Nevada,2019,201902,Store and forward,All,0.00,0,
Nevada,2019,201903,Live audio/video,All,1705.00,2.5,
Nevada,2019,201903,Other telehealth,All,0.00,DS,
Nevada,2019,201903,Remote patient monitoring,All,98.00,0,
Nevada,2019,201903,Store and forward,All,0.00,DS,
Nevada,2019,201904,Live audio/video,All,3548.00,5.2,
Nevada,2019,201904,Other telehealth,All,0.00,0,
Nevada,2019,201904,Remote patient monitoring,All,131.00,0,
Nevada,2019,201904,Store and forward,All,0.00,DS,
Nevada,2019,201905,Live audio/video,All,3737.00,5.5,
Nevada,2019,201905,Other telehealth,All,0.00,0,
Nevada,2019,201905,Remote patient monitoring,All,151.00,0,
Nevada,2019,201905,Store and forward,All,0.00,0,
Nevada,2019,201906,Live audio/video,All,3129.00,4.6,
Nevada,2019,201906,Other telehealth,All,0.00,0,
Nevada,2019,201906,Remote patient monitoring,All,138.00,0,
Nevada,2019,201906,Store and forward,All,0.00,DS,
Nevada,2019,201907,Live audio/video,All,3541.00,5.2,
Nevada,2019,201907,Other telehealth,All,0.00,0,
Nevada,2019,201907,Remote patient monitoring,All,111.00,0,
Nevada,2019,201907,Store and forward,All,0.00,0,
Nevada,2019,201908,Live audio/video,All,2548.00,3.7,
Nevada,2019,201908,Other telehealth,All,0.00,DS,
Nevada,2019,201908,Remote patient monitoring,All,117.00,0,
Nevada,2019,201908,Store and forward,All,0.00,0,
Nevada,2019,201909,Live audio/video,All,2478.00,3.6,
Nevada,2019,201909,Other telehealth,All,0.00,0,
Nevada,2019,201909,Remote patient monitoring,All,118.00,0,
Nevada,2019,201909,Store and forward,All,0.00,0,
Nevada,2019,201910,Live audio/video,All,2786.00,4.1,
Nevada,2019,201910,Other telehealth,All,0.00,0,
Nevada,2019,201910,Remote patient monitoring,All,116.00,0,
Nevada,2019,201910,Store and forward,All,0.00,0,
Nevada,2019,201911,Live audio/video,All,2578.00,3.8,
Nevada,2019,201911,Other telehealth,All,0.00,DS,
Nevada,2019,201911,Remote patient monitoring,All,122.00,0,
Nevada,2019,201911,Store and forward,All,0.00,DS,
Nevada,2019,201912,Live audio/video,All,2010.00,3,
Nevada,2019,201912,Other telehealth,All,0.00,DS,
Nevada,2019,201912,Remote patient monitoring,All,155.00,0,
Nevada,2019,201912,Store and forward,All,0.00,DS,
Nevada,2020,202001,Live audio/video,All,2269.00,3.4,
Nevada,2020,202001,Other telehealth,All,0.00,DS,
Nevada,2020,202001,Remote patient monitoring,All,169.00,0,
Nevada,2020,202001,Store and forward,All,0.00,0,
Nevada,2020,202002,Live audio/video,All,2964.00,4.4,
Nevada,2020,202002,Other telehealth,All,0.00,DS,
Nevada,2020,202002,Remote patient monitoring,All,150.00,0,
Nevada,2020,202002,Store and forward,All,0.00,0,
Nevada,2020,202003,Live audio/video,All,26957.00,39.7,
Nevada,2020,202003,Other telehealth,All,97.00,0,
Nevada,2020,202003,Remote patient monitoring,All,144.00,0,
Nevada,2020,202003,Store and forward,All,141.00,0,
Nevada,2020,202004,Live audio/video,All,101485.00,143.9,
Nevada,2020,202004,Other telehealth,All,210.00,0,
Nevada,2020,202004,Remote patient monitoring,All,135.00,0,
Nevada,2020,202004,Store and forward,All,319.00,0.5,
Nevada,2020,202005,Live audio/video,All,93952.00,130.2,
Nevada,2020,202005,Other telehealth,All,90.00,0,
Nevada,2020,202005,Remote patient monitoring,All,134.00,0,
Nevada,2020,202005,Store and forward,All,200.00,0,
Nevada,2020,202006,Live audio/video,All,78443.00,106.8,
Nevada,2020,202006,Other telehealth,All,101.00,0,
Nevada,2020,202006,Remote patient monitoring,All,209.00,0,
Nevada,2020,202006,Store and forward,All,97.00,0,
Nevada,2020,202007,Live audio/video,All,79685.00,106.6,
Nevada,2020,202007,Other telehealth,All,98.00,0,
Nevada,2020,202007,Remote patient monitoring,All,285.00,0,
Nevada,2020,202007,Store and forward,All,55.00,0,
Nevada,2020,202008,Live audio/video,All,76339.00,100.2,
Nevada,2020,202008,Other telehealth,All,67.00,0,
Nevada,2020,202008,Remote patient monitoring,All,279.00,0,
Nevada,2020,202008,Store and forward,All,88.00,0,
Nevada,2020,202009,Live audio/video,All,84979.00,109.8,
Nevada,2020,202009,Other telehealth,All,52.00,0,
Nevada,2020,202009,Remote patient monitoring,All,262.00,0,
Nevada,2020,202009,Store and forward,All,52.00,0,
Nevada,2020,202010,Live audio/video,All,85661.00,108.9,
Nevada,2020,202010,Other telehealth,All,76.00,0,
Nevada,2020,202010,Remote patient monitoring,All,314.00,0,
Nevada,2020,202010,Store and forward,All,54.00,0,
Nevada,2020,202011,Live audio/video,All,81207.00,101.9,
Nevada,2020,202011,Other telehealth,All,69.00,0,
Nevada,2020,202011,Remote patient monitoring,All,275.00,0,
Nevada,2020,202011,Store and forward,All,54.00,0,
Nevada,2020,202012,Live audio/video,All,93004.00,115.2,
Nevada,2020,202012,Other telehealth,All,75.00,0,
Nevada,2020,202012,Remote patient monitoring,All,231.00,0,
Nevada,2020,202012,Store and forward,All,41.00,0,
Nevada,2021,202101,Live audio/video,All,88708.00,108.7,
Nevada,2021,202101,Other telehealth,All,103.00,0,
Nevada,2021,202101,Remote patient monitoring,All,243.00,0,
Nevada,2021,202101,Store and forward,All,51.00,0,
Nevada,2021,202102,Live audio/video,All,79417.00,96.4,
Nevada,2021,202102,Other telehealth,All,39.00,0,
Nevada,2021,202102,Remote patient monitoring,All,312.00,0,
Nevada,2021,202102,Store and forward,All,42.00,0,
Nevada,2021,202103,Live audio/video,All,83706.00,100.6,
Nevada,2021,202103,Other telehealth,All,34.00,0,
Nevada,2021,202103,Remote patient monitoring,All,421.00,0.5,
Nevada,2021,202103,Store and forward,All,66.00,0,
Nevada,2021,202104,Live audio/video,All,75250.00,89.6,
Nevada,2021,202104,Other telehealth,All,14.00,0,
Nevada,2021,202104,Remote patient monitoring,All,270.00,0,
Nevada,2021,202104,Store and forward,All,47.00,0,
Nevada,2021,202105,Live audio/video,All,67111.00,79.4,
Nevada,2021,202105,Other telehealth,All,11.00,0,
Nevada,2021,202105,Remote patient monitoring,All,275.00,0,
Nevada,2021,202105,Store and forward,All,28.00,0,
Nevada,2021,202106,Live audio/video,All,62531.00,73.5,
Nevada,2021,202106,Other telehealth,All,11.00,0,
Nevada,2021,202106,Remote patient monitoring,All,351.00,0,
Nevada,2021,202106,Store and forward,All,36.00,0,
Nevada,2021,202107,Live audio/video,All,56213.00,65.6,
Nevada,2021,202107,Other telehealth,All,22.00,0,
Nevada,2021,202107,Remote patient monitoring,All,303.00,0,
Nevada,2021,202107,Store and forward,All,45.00,0,
Nevada,2021,202108,Live audio/video,All,61124.00,70.6,
Nevada,2021,202108,Other telehealth,All,15.00,0,
Nevada,2021,202108,Remote patient monitoring,All,308.00,0,
Nevada,2021,202108,Store and forward,All,58.00,0,
Nevada,2021,202109,Live audio/video,All,60800.00,69.7,
Nevada,2021,202109,Other telehealth,All,21.00,0,
Nevada,2021,202109,Remote patient monitoring,All,322.00,0,
Nevada,2021,202109,Store and forward,All,48.00,0,
Nevada,2021,202110,Live audio/video,All,57992.00,65.9,
Nevada,2021,202110,Other telehealth,All,98.00,0,
Nevada,2021,202110,Remote patient monitoring,All,353.00,0,
Nevada,2021,202110,Store and forward,All,59.00,0,
Nevada,2021,202111,Live audio/video,All,56154.00,63.3,
Nevada,2021,202111,Other telehealth,All,705.00,0.8,
Nevada,2021,202111,Remote patient monitoring,All,396.00,0,
Nevada,2021,202111,Store and forward,All,85.00,0,
Nevada,2021,202112,Live audio/video,All,57956.00,64.9,
Nevada,2021,202112,Other telehealth,All,275.00,0,
Nevada,2021,202112,Remote patient monitoring,All,428.00,0.5,
Nevada,2021,202112,Store and forward,All,37.00,0,
Nevada,2022,202201,Live audio/video,All,65844.00,73.1,
Nevada,2022,202201,Other telehealth,All,594.00,0.7,
Nevada,2022,202201,Remote patient monitoring,All,477.00,0.5,
Nevada,2022,202201,Store and forward,All,48.00,0,
Nevada,2022,202202,Live audio/video,All,58444.00,64.7,
Nevada,2022,202202,Other telehealth,All,668.00,0.7,
Nevada,2022,202202,Remote patient monitoring,All,435.00,0.5,
Nevada,2022,202202,Store and forward,All,49.00,0,
Nevada,2022,202203,Live audio/video,All,62228.00,68.6,
Nevada,2022,202203,Other telehealth,All,767.00,0.8,
Nevada,2022,202203,Remote patient monitoring,All,543.00,0.6,
Nevada,2022,202203,Store and forward,All,57.00,0,
Nevada,2022,202204,Live audio/video,All,52817.00,58.1,
Nevada,2022,202204,Other telehealth,All,504.00,0.6,
Nevada,2022,202204,Remote patient monitoring,All,506.00,0.6,
Nevada,2022,202204,Store and forward,All,59.00,0,
Nevada,2022,202205,Live audio/video,All,53935.00,58.9,
Nevada,2022,202205,Other telehealth,All,693.00,0.8,
Nevada,2022,202205,Remote patient monitoring,All,678.00,0.7,
Nevada,2022,202205,Store and forward,All,49.00,0,
Nevada,2022,202206,Live audio/video,All,53116.00,57.6,
Nevada,2022,202206,Other telehealth,All,760.00,0.8,
Nevada,2022,202206,Remote patient monitoring,All,687.00,0.7,
Nevada,2022,202206,Store and forward,All,48.00,0,
Nevada,2022,202207,Live audio/video,All,48270.00,52,
Nevada,2022,202207,Other telehealth,All,802.00,0.9,
Nevada,2022,202207,Remote patient monitoring,All,671.00,0.7,
Nevada,2022,202207,Store and forward,All,39.00,0,
Nevada,2022,202208,Live audio/video,All,55315.00,59.1,
Nevada,2022,202208,Other telehealth,All,740.00,0.8,
Nevada,2022,202208,Remote patient monitoring,All,664.00,0.7,
Nevada,2022,202208,Store and forward,All,25.00,0,
Nevada,2022,202209,Live audio/video,All,50063.00,53.2,
Nevada,2022,202209,Other telehealth,All,721.00,0.8,
Nevada,2022,202209,Remote patient monitoring,All,764.00,0.8,
Nevada,2022,202209,Store and forward,All,51.00,0,
Nevada,2022,202210,Live audio/video,All,48541.00,51.6,
Nevada,2022,202210,Other telehealth,All,923.00,1,
Nevada,2022,202210,Remote patient monitoring,All,808.00,0.9,
Nevada,2022,202210,Store and forward,All,51.00,0,
Nevada,2022,202211,Live audio/video,All,49912.00,53.9,
Nevada,2022,202211,Other telehealth,All,891.00,1,
Nevada,2022,202211,Remote patient monitoring,All,811.00,0.9,
Nevada,2022,202211,Store and forward,All,63.00,0,
Nevada,2022,202212,Live audio/video,All,49624.00,53.2,
Nevada,2022,202212,Other telehealth,All,876.00,0.9,
Nevada,2022,202212,Remote patient monitoring,All,772.00,0.8,
Nevada,2022,202212,Store and forward,All,66.00,0,
New Hampshire,2018,201801,Live audio/video,All,269.00,1.3,
New Hampshire,2018,201801,Other telehealth,All,0.00,0,
New Hampshire,2018,201801,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201801,Store and forward,All,0.00,0,
New Hampshire,2018,201802,Live audio/video,All,210.00,1,
New Hampshire,2018,201802,Other telehealth,All,0.00,0,
New Hampshire,2018,201802,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201802,Store and forward,All,0.00,0,
New Hampshire,2018,201803,Live audio/video,All,165.00,0.8,
New Hampshire,2018,201803,Other telehealth,All,0.00,0,
New Hampshire,2018,201803,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201803,Store and forward,All,0.00,0,
New Hampshire,2018,201804,Live audio/video,All,123.00,0.6,
New Hampshire,2018,201804,Other telehealth,All,0.00,0,
New Hampshire,2018,201804,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201804,Store and forward,All,0.00,0,
New Hampshire,2018,201805,Live audio/video,All,89.00,0,
New Hampshire,2018,201805,Other telehealth,All,0.00,0,
New Hampshire,2018,201805,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201805,Store and forward,All,0.00,0,
New Hampshire,2018,201806,Live audio/video,All,103.00,0.5,
New Hampshire,2018,201806,Other telehealth,All,0.00,0,
New Hampshire,2018,201806,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201806,Store and forward,All,0.00,0,
New Hampshire,2018,201807,Live audio/video,All,107.00,0.5,
New Hampshire,2018,201807,Other telehealth,All,0.00,DS,
New Hampshire,2018,201807,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201807,Store and forward,All,0.00,0,
New Hampshire,2018,201808,Live audio/video,All,78.00,0,
New Hampshire,2018,201808,Other telehealth,All,0.00,DS,
New Hampshire,2018,201808,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201808,Store and forward,All,0.00,0,
New Hampshire,2018,201809,Live audio/video,All,112.00,0.5,
New Hampshire,2018,201809,Other telehealth,All,0.00,0,
New Hampshire,2018,201809,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201809,Store and forward,All,0.00,0,
New Hampshire,2018,201810,Live audio/video,All,185.00,0.9,
New Hampshire,2018,201810,Other telehealth,All,0.00,0,
New Hampshire,2018,201810,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201810,Store and forward,All,0.00,0,
New Hampshire,2018,201811,Live audio/video,All,179.00,0.9,
New Hampshire,2018,201811,Other telehealth,All,0.00,0,
New Hampshire,2018,201811,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201811,Store and forward,All,0.00,0,
New Hampshire,2018,201812,Live audio/video,All,188.00,0.9,
New Hampshire,2018,201812,Other telehealth,All,0.00,0,
New Hampshire,2018,201812,Remote patient monitoring,All,0.00,0,
New Hampshire,2018,201812,Store and forward,All,0.00,0,
New Hampshire,2019,201901,Live audio/video,All,229.00,1.1,
New Hampshire,2019,201901,Other telehealth,All,0.00,0,
New Hampshire,2019,201901,Remote patient monitoring,All,0.00,0,
New Hampshire,2019,201901,Store and forward,All,0.00,0,
New Hampshire,2019,201902,Live audio/video,All,230.00,1.1,
New Hampshire,2019,201902,Other telehealth,All,0.00,0,
New Hampshire,2019,201902,Remote patient monitoring,All,0.00,0,
New Hampshire,2019,201902,Store and forward,All,0.00,0,
New Hampshire,2019,201903,Live audio/video,All,258.00,1.3,
New Hampshire,2019,201903,Other telehealth,All,0.00,DS,
New Hampshire,2019,201903,Remote patient monitoring,All,0.00,0,
New Hampshire,2019,201903,Store and forward,All,0.00,0,
New Hampshire,2019,201904,Live audio/video,All,234.00,1.2,
New Hampshire,2019,201904,Other telehealth,All,0.00,0,
New Hampshire,2019,201904,Remote patient monitoring,All,0.00,0,
New Hampshire,2019,201904,Store and forward,All,0.00,0,
New Hampshire,2019,201905,Live audio/video,All,262.00,1.3,
New Hampshire,2019,201905,Other telehealth,All,0.00,DS,
New Hampshire,2019,201905,Remote patient monitoring,All,0.00,0,
New Hampshire,2019,201905,Store and forward,All,0.00,0,
New Hampshire,2019,201906,Live audio/video,All,214.00,1.1,
New Hampshire,2019,201906,Other telehealth,All,0.00,0,
New Hampshire,2019,201906,Remote patient monitoring,All,0.00,0,
New Hampshire,2019,201906,Store and forward,All,0.00,0,
New Hampshire,2019,201907,Live audio/video,All,248.00,1.2,
New Hampshire,2019,201907,Other telehealth,All,0.00,DS,
New Hampshire,2019,201907,Remote patient monitoring,All,0.00,0,
New Hampshire,2019,201907,Store and forward,All,0.00,0,
New Hampshire,2019,201908,Live audio/video,All,225.00,1.1,
New Hampshire,2019,201908,Other telehealth,All,0.00,DS,
New Hampshire,2019,201908,Remote patient monitoring,All,0.00,0,
New Hampshire,2019,201908,Store and forward,All,0.00,0,
New Hampshire,2019,201909,Live audio/video,All,335.00,1.7,
New Hampshire,2019,201909,Other telehealth,All,0.00,DS,
New Hampshire,2019,201909,Remote patient monitoring,All,0.00,0,
New Hampshire,2019,201909,Store and forward,All,0.00,0,
